president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,9/27/2020,9/17/2017,9/21/2017,Ipsos,B-,1625,a,0.09536924,0,38.3,56.4,39.404345,55.07252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50237,78941,9/22/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/17/2017,9/20/2017,Harris Poll,C,2177,rv,1.194551,0,45,55,40.74899,54.329354,NA,NA,http://harvardharrispoll.com/wp-content/uploads/2017/09/HHP-September-Wave_Topline-Memo_No-Banners_Registered-Voters.pdf,50247,78957,9/25/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/17/2017,9/20/2017,CNN/SSRS,B/C,1053,a,1.0573935,0,40,55,40.831256,54.409545,NA,NA,http://i2.cdn.turner.com/cnn/2017/images/09/21/trumpapprovalpoll.pdf,50233,78936,9/21/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/18/2017,9/20/2017,YouGov,B,1000,a,0.11978694,0,37,53,37.893156,54.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67320,125648,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/18/2017,9/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12178752,0,43,55,37.530459,56.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50230,78932,9/21/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/18/2017,9/20/2017,Gallup,B,1500,a,0.15841743,0,37,56,37.74501,54.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50232,78935,9/21/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/17/2017,9/20/2017,American Research Group,B,1100,a,1.3950065,0,35,59,37.326167,56.104993,NA,NA,http://americanresearchgroup.com/economy/,50240,78947,9/22/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/19/2017,9/20/2017,Lucid,D+,1301,a,0.41323404,0,38.21,48.66,40.005693,51.409436,NA,NA,https://docs.google.com/spreadsheets/d/17Hc0loE6wXtGEWShWsC7X2xG1adogmfzYpb21KkPkV0/edit#gid=652311423,50307,79042,10/10/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/19/2017,9/21/2017,Gallup,B,1500,a,0.15841743,0,38,56,38.74501,54.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50236,78940,9/22/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/18/2017,9/22/2017,Ipsos,B-,1660,a,0.0956123,0,38.3,56,39.404345,54.67252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50255,78969,9/26/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/19/2017,9/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12202314,0,43,55,37.530459,56.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50244,78954,9/25/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/18/2017,9/21/2017,ABC News/The Washington Post,A+,1002,a,2.0350234,0,39,57,39.7237,55.677928,NA,NA,https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/09/24/National-Politics/Polling/question_19252.xml?uuid=2UuPTqDcEeeyp7xwtvmAiQ,50242,78949,9/24/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/19/2017,9/21/2017,YouGov,B,1000,a,0.12099929,0,37,52,37.893156,53.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67321,125649,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/19/2017,9/23/2017,Ipsos,B-,1667,a,0.09425696,0,38.6,55.2,39.704345000000004,53.87252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50254,78968,9/26/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/20/2017,9/22/2017,Gallup,B,1500,a,0.15841743,0,37,56,37.74501,54.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50241,78948,9/23/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/20/2017,9/21/2017,Public Policy Polling,B,638,rv,0.75746331,0,42,54,41.53649,54.241602,NA,NA,http://www.savemycare.org/wp-content/uploads/2017/09/NationalResults.pdf,50234,78937,9/22/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/20/2017,9/22/2017,YouGov,B,1000,a,0.12224374,0,40,51,40.893156,52.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67322,125650,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/21/2017,9/23/2017,YouGov,B,1000,a,0.12289639,0,37,51,37.893156,52.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67323,125651,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/20/2017,9/24/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.07328493,0,44,54,38.530459,55.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50245,78955,9/25/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/20/2017,9/24/2017,Ipsos,B-,1643,a,0.09125638,0,37.8,56.3,38.904345,54.97252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50253,78967,9/26/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/21/2017,9/23/2017,Gallup,B,1500,a,0.15841743,0,40,54,40.74501,52.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50243,78953,9/24/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/21/2017,9/25/2017,Ipsos,B-,1663,a,0.09078629,0,38.4,55.6,39.504345,54.27252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50252,78966,9/26/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/21/2017,9/25/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.21858678,0,42,56,36.530459,57.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50250,78960,9/26/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/22/2017,9/24/2017,YouGov,B,1000,a,0.12291637,0,38,52,38.893156,53.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67324,125652,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/15/2017,9/30/2017,Cards Against Humanity/Survey Sampling International,NA,1000,a,0.72683367,0,36,48,37.94453,51.877412,NA,NA,https://thepulseofthenation.com/downloads/201709-CAH_PulseOfTheNation_Crosstabs.pdf,50764,80168,1/8/2018,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/21/2017,9/24/2017,CBS News,A,1202,a,2.1076679,0,35,55,36.313898,54.451513,NA,NA,https://docs.cbsnews.com/20/toplines-cbs-pm-poll-9-25-17.pdf,50249,78959,9/26/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/22/2017,9/24/2017,Morning Consult,B/C,2200,a,0.36267131,0,43,52,42.33176,53.289078,NA,NA,https://morningconsult.com/wp-content/uploads/2017/10/170916_crosstabs_pr_v1_KD.pdf,50261,92583,1/9/2019,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/22/2017,9/24/2017,Gallup,B,1500,a,0.15841743,0,39,54,39.74501,52.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50246,78956,9/25/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/21/2017,9/26/2017,icitizen,NA,1160,a,0.29459204,0,34,65,35.797723,59.131381,NA,NA,https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50958,80599,2/28/2018,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/23/2017,9/25/2017,Gallup,B,1500,a,0.15841743,0,39,56,39.74501,54.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50251,78961,9/26/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/21/2017,9/26/2017,Quinnipiac University,B+,1412,rv,1.6999987,0,36,57,37.610466,55.78758,NA,NA,https://poll.qu.edu/images/polling/us/us09272017_Uphy49k.pdf/,50259,78975,9/27/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/23/2017,9/25/2017,YouGov,B,1000,a,0.12293982,0,38,53,38.893156,54.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67325,125653,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/22/2017,9/26/2017,Ipsos,B-,3439,a,0.18467506,0,37.7,56.7,38.804345,55.37252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50268,78987,9/29/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/22/2017,9/25/2017,Public Policy Polling,B,865,rv,1.0127404,0,42,53,41.53649,53.241602,NA,NA,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_92817.pdf,50264,78982,9/28/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/24/2017,9/26/2017,Fox News,A-,1017,rv,1.7108859,0,42,53,39.967443,53.548039,NA,NA,https://www.foxnews.com/politics/interactive/2017/09/27/fox-news-poll-september-27-2017.html,50260,78977,9/27/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/24/2017,9/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12132109,0,43,56,37.530459,57.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50256,78970,9/27/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/23/2017,9/27/2017,Ipsos,B-,3443,a,0.18315806,0,37.5,57.1,38.604345,55.77252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50267,78986,9/29/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/24/2017,9/26/2017,Gallup,B,1500,a,0.15841743,0,37,58,37.74501,56.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50258,78974,9/27/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/24/2017,9/26/2017,YouGov,B,1000,a,0.12256984,0,37,53,37.893156,54.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67532,126324,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/22/2017,9/28/2017,SurveyMonkey,D-,16683,a,0.29324721,0,40,57,37.507007,56.229691,NA,NA,https://drive.google.com/file/d/0BztOs71zt1WpTmZtaHBkbnNTVGM/view,50270,78992,9/29/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/24/2017,9/26/2017,YouGov,B,1500,a,0.18385476,0,37,53,37.893156,54.937403,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qok43jc8xn/econTabReport.pdf,50257,78971,9/27/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/25/2017,9/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12178752,0,43,56,37.530459,57.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50262,78980,9/28/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/25/2017,9/27/2017,Gallup,B,1500,a,0.15841743,0,36,59,36.74501,57.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50263,78981,9/28/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/25/2017,9/27/2017,Marist College,A+,1105,a,1.989688,0,37,54,37.982976,54.869309,NA,NA,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170925_PBS/PBS_NewsHour_Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_Trump_September%202017.pdf#page=3,50285,79015,10/4/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/24/2017,9/27/2017,CNBC/Hart Research/Public Opinion Strategies,A-,800,a,1.2498538,0,38,52,37.173441,52.886858,NA,NA,https://www.cnbc.com/2017/10/03/american-optimism-about-the-economy-fails-to-lift-trumps-approval-ratings.html,56927,91862,11/27/2018,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/24/2017,9/28/2017,Ipsos,B-,3456,a,0.18335791,0,38.1,56.7,39.204345000000004,55.37252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50266,78985,9/29/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/25/2017,9/27/2017,YouGov,B,1000,a,0.12345303,0,40,51,40.893156,52.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67326,125655,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/26/2017,9/27/2017,Lucid,D+,1221,a,0.37693202,0,34.57,52.77,36.365693,55.519436,NA,NA,https://docs.google.com/spreadsheets/d/14_slK2mca2KhZLhFUVeQeVtfOq6HgBdiFcB1bbDfFS4/edit?usp=sharing,50306,79041,10/10/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/25/2017,9/29/2017,Ipsos,B-,3568,a,0.19005254,0,38.3,56.8,39.404345,55.47252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50280,79007,10/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/26/2017,9/28/2017,YouGov,B,1000,a,0.12435032,0,38,52,38.893156,53.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67327,125656,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/26/2017,9/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12202314,0,45,54,39.530459,55.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50265,78984,9/29/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/26/2017,9/28/2017,CNN/SSRS,B/C,1037,a,1.0007033,0,37,56,37.831256,55.409545,NA,NA,http://i2.cdn.turner.com/cnn/2017/images/09/29/rel9.-.nfl.and.trump.pdf,50289,79020,10/5/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/26/2017,9/28/2017,Gallup,B,1500,a,0.15841743,0,37,59,37.74501,57.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50269,78991,9/29/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/27/2017,9/29/2017,YouGov,B,1000,a,0.12526209,0,37,54,37.893156,55.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67328,125657,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/27/2017,9/28/2017,Morning Consult,B/C,2201,a,0.36965288,0,39,55,38.33176,56.289078,NA,NA,https://morningconsult.com/wp-content/uploads/2017/10/170919_crosstabs_NFL_v1_AP.pdf,57279,92609,1/9/2019,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/27/2017,9/29/2017,Gallup,B,1500,a,0.15841743,0,37,58,37.74501,56.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50271,78994,9/30/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/26/2017,9/30/2017,Ipsos,B-,3551,a,0.19135334,0,37.9,57.4,39.004345,56.07252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50279,79006,10/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/27/2017,10/1/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.07328493,0,42,57,36.530459,58.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50273,78996,10/2/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/28/2017,9/29/2017,Winston Group,B/C,1000,rv,1.2120343,0,38,52,38.467343,53.806033,NA,NA,https://www.winningtheissues.org/wp-content/uploads/2017/11/Winning-the-Issues-Sept-2017-Toplines-for-Web.pdf,66569,124059,5/29/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/27/2017,10/1/2017,Ipsos,B-,1728,a,0.09494403,0,38.6,57,39.704345000000004,55.67252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50278,79005,10/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/28/2017,9/30/2017,Gallup,B,1500,a,0.15841743,0,38,57,38.74501,55.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50272,78995,10/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/28/2017,9/30/2017,YouGov,B,1000,a,0.12552806,0,38,53,38.893156,54.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67329,125658,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/27/2017,10/1/2017,Suffolk University,A,1000,rv,1.7774261,0,37.7,55.9,36.651585,56.282827,NA,NA,http://www.suffolk.edu/documents/SUPRC/10_5_2017_tables.pdf,50287,79018,10/5/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/29/2017,10/1/2017,Morning Consult,B/C,2201,a,0.37545938,0,44,51,43.33176,52.289078,NA,NA,https://morningconsult.com/wp-content/uploads/2017/10/170923_crosstabs_Brands_v1_AP.pdf,50283,92610,1/9/2019,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/28/2017,10/2/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.21858678,0,42,57,36.530459,58.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50275,78998,10/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/29/2017,10/1/2017,Gallup,B,1500,a,0.15841743,0,37,57,37.74501,55.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50274,78997,10/2/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/28/2017,10/2/2017,Ipsos,B-,1706,a,0.09565714,0,39,56.8,40.104345,55.47252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50277,79004,10/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/28/2017,10/2/2017,AP-NORC,NA,1150,a,1.5269447,0,32,67,33.961905,62.414064,NA,NA,http://www.apnorc.org/PDFs/AP-NORC%20September%202017/AP%20Custom%20Poll%20Topline%20SEPTEMBER_presidency.pdf,50297,79032,10/6/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/29/2017,10/1/2017,YouGov,B,1000,a,0.12500484,0,38,52,38.893156,53.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67330,125659,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/27/2017,10/5/2017,University of Maryland/The Washington Post,A+,1663,a,3.2769259,0,37,63,37.7237,61.677928,NA,NA,https://apps.washingtonpost.com/g/page/national/washington-post-university-of-maryland-democracy-poll-sept-27-oct-5-2017/2251/,56940,91909,11/28/2018,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/30/2017,10/2/2017,Gallup,B,1500,a,0.15841743,0,38,57,38.74501,55.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50276,78999,10/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/30/2017,10/2/2017,YouGov,B,1000,a,0.12449343,0,39,54,39.893156,55.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67331,125660,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/28/2017,10/4/2017,icitizen,NA,2042,a,0.42202158,0,39,60,40.797723,54.131381,NA,NA,https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50957,80598,2/28/2018,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/29/2017,10/3/2017,Ipsos,B-,1661,a,0.09512208,0,37.3,57.8,38.404345,56.47252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50296,79031,10/6/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,10/1/2017,10/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12132109,0,44,55,38.530459,56.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50281,79008,10/4/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/29/2017,10/4/2017,SurveyMonkey,D-,15120,a,0.24565317,0,41,57,38.507007,56.229691,NA,NA,https://drive.google.com/file/d/0BztOs71zt1WpVDRiLWRDWnZrMHM/view,50291,79022,10/5/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,10/1/2017,10/3/2017,YouGov,B,1000,a,0.12399353,0,39,51,39.893156,52.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67533,126325,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,10/1/2017,10/3/2017,Gallup,B,1500,a,0.15841743,0,39,57,39.74501,55.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50284,79014,10/4/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,10/1/2017,10/3/2017,YouGov,B,1500,a,0.18599029,0,39,54,39.893156,55.937403,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x7ybkikwvr/econTabReport.pdf,50282,79009,10/4/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/30/2017,10/4/2017,Ipsos,B-,1555,a,0.09102579,0,36.4,58.4,37.504345,57.07252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50295,79030,10/6/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/30/2017,10/6/2017,GQR Research,B,1000,rv,1.0938261,0,41,55,40.129894,54.765544,NA,NA,http://www.democracycorps.com/attachments/article/1076/Dcor.National.100617.FQ2_for%20web.pdf,50364,91866,11/27/2018,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,10/2/2017,10/4/2017,YouGov,B,1000,a,0.12474694,0,38,52,38.893156,53.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67332,125662,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,10/1/2017,10/5/2017,Ipsos,B-,1516,a,0.09075867,0,35.6,58.7,36.704345000000004,57.37252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50294,79029,10/6/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,10/2/2017,10/4/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12178752,0,45,54,39.530459,55.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50286,79017,10/5/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,10/2/2017,10/4/2017,Gallup,B,1500,a,0.15841743,0,39,56,39.74501,54.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50288,79019,10/5/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,9/29/2017,10/8/2017,IBD/TIPP,A/B,887,a,1.5931319,0,33,61,34.60611,60.446267,NA,NA,http://www.investors.com/politics/trumps-tax-plan-gets-high-marks-as-his-approval-rating-stumbles-ibdtipp-poll/,50304,79039,10/10/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,10/2/2017,10/6/2017,Ipsos,B-,1397,a,0.0855694,0,36,58.8,37.104345,57.47252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,50327,79073,10/13/2017,00:45:20 27 Sep 2020
